text,ID,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
من كثر ما شهدت الخبر انصدمت غلطه سراي يريد التعاقد مع دانيلو و ماثيو استر يا ستار علي اليمين و علئ اليسار راح يتغير الاسم الئ غلطه العمر,2018-Ar-01358,True,False,False,False,False,False,False,False,False,True,False
انت مش مقدر خطوره الموقف وبتشربلي شاي 😐عموما مبيطلبش,2018-Ar-01552,True,False,True,False,False,False,False,False,False,False,False
الانثي التي بكت ب حراره ذات يوم لن تبقي جبانه للابد,2018-Ar-00428,False,False,False,False,False,False,True,False,True,False,False
اه طبعا ما بصير يكتب هيك كلمات لمذيعه محترمه مثل خديجه بن قنه بس قناه الجزيره شغل فتنه وتخريب وتحريض 😠,2018-Ar-00894,True,False,False,False,False,False,False,False,False,False,False
الموضوع الاي احنا بنهري فيه و نتخانق عليه انهارده مثير للدهشه والاشمئزاز و الاحتقار و القئ كمانبناقش ارضنا بتاعتنا و لا لا هزلت,2018-Ar-01218,True,False,True,False,False,False,False,False,False,True,False
هيك يعني لجماعهصباحالخير جريمه مروعه في جناتا اب يقتل ابنته وزوجته ثم يطلق النار علي نفسه بس هيك,2018-Ar-00171,True,False,True,True,False,False,False,False,True,False,False
حلقي راسي رجولي ركبتي فقدت الاحساس فيهم يعني اوكي مجربه بيت رعب بباريس وبدبي ومت خوف بس حقت اليوم تفوز هذا وانا كنت مستهينه فيها اهه 😭 😭,2018-Ar-03659,False,False,False,True,False,False,False,False,False,False,False
تراجع غريب ارتباك غريب انت افضل في الشوط الاول فلماذا هذا التراجع والارتباك,2018-Ar-00015,True,False,False,False,False,False,False,True,True,True,False
كل مافي الامر اني غاضب اننا لا نظهر ولا نقدم اساطيرنا بانفسنا غاضب علي انفسنا وليس الغرب,2018-Ar-03289,True,False,False,False,False,False,False,False,False,False,False
انني اتغير بطريقه مخيفه اقلل من عدد اصدقائي واواجه حزني بكل برود ✨,2018-Ar-03797,False,False,False,True,False,False,False,False,True,False,False
ايه خير المحن اللي انتشر علي تويتر 😟 سيبته علي الفيس جيت لقيته علي تويتر ليه ها 😟,2018-Ar-01013,True,False,True,False,False,False,False,False,False,False,False
هه يا زينه ابتسامه رضا و سعاده نابعه من القلب 😂 😍,2018-Ar-02873,False,False,False,False,True,True,True,False,False,False,False
احس اني متنرفزه من شخصيه وحده وجالسه احط حري كلو فيها 🤦 🏻 ‍♀️,2018-Ar-01876,True,False,False,False,False,False,False,False,False,False,False
لعل ابي مُخلد في الجنه لعلهُ مسروراً بلقي الرحمن,2018-Ar-00917,False,False,False,False,False,False,True,False,True,False,False
بجيب لنفسي هديه وش تنصحوني اهديني فخرنا منصور الزهراني الساهر قيصر الترند البرنس ريان محب,2018-Ar-01927,False,False,False,False,True,True,False,False,False,False,False
لم نعد نخاف من الموت فالحياه اصبحت ارعب من الموت يسعد صباحكوو 🤐 يشعر بالياس,2018-Ar-04107,False,False,False,True,False,False,False,True,False,False,False
يا فرنجيه مين ادك كل اناس بتحبك ما تشغل بالك في جبران مش محرز يضيعلك وقتك عرس الزعامه,2018-Ar-00039,False,False,False,False,True,True,False,False,False,False,False
اظن من الزوق انك تحترم اخواتك الصغيرين اللي بيمتحنوا مش عمال تلف و تسافر و تنزل صورك تحت المايه و احنا مطحونين ✋,2018-Ar-00088,True,False,False,False,False,False,False,False,False,False,False
اذا تكرر وقوع نوبات الهلع التلقائيه في نفس الموقف زاد الاحتمال في ظهور المخاوف المرضيه في مثل هذا الموقف وزاد احتمال استمرارها,2018-Ar-00061,False,True,False,True,False,False,False,False,False,False,False
مرهق يا امي و مذعور ايضا,2018-Ar-03819,True,False,False,True,False,False,False,False,True,False,False
الله يسعدك ويشافيك ويعافيك ويجعلها اخر الاوجاع ياااا رب💐,2018-Ar-03772,False,False,False,False,False,True,True,False,False,False,False
مبقتشي خايف من الفاينال رهبه الامتحان اللي كانت ملازمني عند اي امتحان هي اللي كانت بتخليني اذاكر والرهبه دي راحت ودي مش حاجه كويسه خالص,2018-Ar-01320,False,False,False,True,False,False,False,True,False,False,False
ثم ضاقت فجاه بيگ ثم رب مش ناسيگ ثم فرحه ف الطريق ثم تفرج بعد ضيق 😍✋🌸,2018-Ar-04393,False,False,False,False,True,True,True,False,False,False,False
ليش ادفع فلوس عشان اتوتر و كل شوي انقز,2018-Ar-00749,True,False,True,False,False,False,False,True,False,False,False
انا يعتريني خوف عظيم ان مخاوفي بتكون حقيقيه ومش مجرد وهم,2018-Ar-01734,False,False,False,True,False,False,False,False,False,False,False
لقد انهالت علي نوبات من الغضب شعرت انني ساموت مرات عديده من شده الغليان في دمي لكنني انجو كعادتي بمفردتي الجم الغضب بالصمت وانجو,2018-Ar-02112,True,False,False,False,False,False,False,False,False,False,False
الفرحه انك تفرح حد غلبان بجد كفايه عيون الفرحه والسعاده لما يفرح بتحس انك انسان ليك قيمه ❤,2018-Ar-04279,False,False,False,False,True,True,False,False,False,False,False
كل سنه وانت طيب يا ابو موزوو ياسبب فرحتنا وانشكاحنا دايما دمت نعمه علينا 😍 😍 يونس والمعلمين بيعيدوا,2018-Ar-01294,False,False,False,False,True,True,True,False,False,False,False
شعور الانتصار ✌ 🏼 ️ 💪 🏼,2018-Ar-03440,False,False,False,False,True,False,True,False,False,False,True
اذا مر عليكم موقف كريه كيف تحاولون تنسونه وبالمقابل هو اكبر مخاوفكم 💔 😓,2018-Ar-03112,True,False,False,True,False,False,False,False,True,False,False
انتقام السلاطين خلااص حتي في تويتر مسويين ازعاج بلعبتكم السخيفه 😤,2018-Ar-00248,True,False,True,False,False,False,False,True,False,False,False
السنه الي فاتت شله النقاد الالكترونين صدعو الي خلفونا بافراح القبه اتفرجت عليه عجبني فشخ في وقته فات سنه اهو اكتشفت انه مسلسل خريان,2018-Ar-03991,True,False,False,False,False,False,False,False,False,False,False
كان باستطاعتك ان تداري سوء مزاجي ونبره الهلع في صوتي وال لست علي ما يرام المختبئه خلف بخير كان بامكانك فهم تناقضاتي لكنك لا تريد فضيعتني,2018-Ar-03263,True,False,False,False,False,False,False,False,True,False,False
الم يان لاسيادنا الباشوات في الوزاره السياديه ان يتقوا الله في دماء اطفال واجنه ونساء ورجال عبيد احسانهم المصريين الم يان لهم وقف الطغيان,2018-Ar-04216,True,False,True,False,False,False,False,False,True,False,False
والله كابه غير طبيعيه بعدين عطني حل معقول ماطلع معك الا انتحر 😂,2018-Ar-00426,False,False,False,False,False,False,False,True,True,False,False
انا حقيقي مرعوب اصل انتو مش فاهمين الموقف دي المواد اللي كنت مذاكرها يا جماعه هاعاهاهاهاهيهيخههخه,2018-Ar-00992,False,False,False,True,False,False,False,False,False,False,False
ايش اجاوب وانتي داري عارف الحال بوضوحيمن يصدقني اذا قلت الفراق بلا سبب🎶🖤🖤,2018-Ar-01558,False,False,False,False,False,False,False,False,True,False,False
ايه مذعوره وبتموت خوف وش الي يضحك في الموضوع 😏,2018-Ar-03890,False,False,False,True,False,False,False,False,False,False,False
عارف اما تبقا قاعد كدا و حد يقولك مالك بترد عليه بتنهيده و تفر من عينك دمعه سخنه بتدل عن حرقه قلبك و بعدها تمسحها و تقول كويس,2018-Ar-01241,False,False,False,False,False,False,False,True,True,False,False
الشتيمه ما الا انها تعبير عن قليل من السخط والضغط اللي جوانا 💔,2018-Ar-03264,True,False,True,False,False,False,False,False,True,False,False
اذا خلصت كل مسلسلاتك وافلامك وما عندك شي تتابعه تحس انك سنقل فعلا 😝 😂 ضحك استهبال افلام مسلسلات اضحك كسل احباط,2018-Ar-00301,True,False,False,False,True,False,False,False,True,False,False
والله م عايز غير كوبايه شاي وبوسه حب ورضا بالحال 🌸 💙,2018-Ar-02596,False,False,False,False,True,True,True,False,False,False,False
مصيبه مصر في التشرذم فاتحدوا تنحي المخلوع فوقعت الثوره في فخ العسكر هذه المره لن يهدا الغضب حتي تفكك دوله الفساد ويتحقق القصاص العادل,2018-Ar-01705,True,False,False,False,False,False,False,False,False,False,False
كابوس ثورات الربيع العربي والهزيمه النفسيه,2018-Ar-01287,True,False,True,True,False,False,False,True,True,False,False
الصراحه ضاق خلقي من الفعاليات حقت العيال فالعيد فجايه انفس عن غضبي بس مدري وش اقول تففوه عليكم ياعيال باي سعوديات نطلب اسقاط الولايه,2018-Ar-03530,True,False,True,False,False,False,False,True,False,False,False
اللهم ان نستودعك دعواتنا المتكرره احلامنا الكثيره امانينا المخباه في قلوبنا راحه بالنا وصفاء ذهننا 💙 💙,2018-Ar-00258,False,False,False,False,True,False,True,False,False,False,False
انه يعرف جيدا كيف يضع بداخلي شيئا مضطرب لا يهدا دونه,2018-Ar-00515,True,False,False,False,False,False,False,False,True,False,False
يعني دا يوم يحصل فيه كميه مصايب كدا دا وقته يعني رجليا تتجزع وبيقولي ارتاح ف السرير 😴😴,2018-Ar-02933,True,False,False,False,False,False,False,True,True,False,False
خايفه اشوف الحلقه الاخيره😭,2018-Ar-01741,False,False,False,True,False,False,False,False,False,False,False
اهتمام الشفقه ده متعب جداً,2018-Ar-01465,False,False,False,False,False,False,False,True,True,False,False
هتحس بغربه مؤلمه في نفسك ربنا يكفيكم شر الاحساس ده 😊,2018-Ar-01367,False,False,False,False,False,False,False,False,True,False,False
لاضايقك كلامي لاتسكت ❗️ مابي عتابي يوجعك ويكون قاسي💔,2018-Ar-00974,False,False,False,True,False,False,False,False,True,False,False
انظر للحياه بعين النحله الي تبحث عن الازهار لا بعين الذبابه التي بحث عن,2018-Ar-02410,False,False,False,False,False,False,True,False,False,False,False
بلدنا بلد خير ومن يعمل فيه يستحق الخير مجرد موافقه وزاريه تنهي معاناه من تجرع مراره الغربه مطلبنا حركه تصحيحيه شامله,2018-Ar-00872,False,False,False,False,False,True,True,False,False,False,False
احتفالات عيد الرياض زينوا الشوارع بس ترا ملينا من الزحمه خلوا عني الاحتفالات والحركات اللي مالها سنع ومو لايقه عليكم😤😖,2018-Ar-01963,True,False,True,False,False,False,False,False,False,False,False
استقبل صباحك بحفاوه وحماس وحب وكانك في مقابله لصديق مفضل استقبله مبتسما مشرقا وبعده سيتكفل برسم الفرح فوق وجهك❤☺ قواعد البهجه,2018-Ar-04144,False,False,False,False,True,True,True,False,False,False,False
هنا شوارع مكتظه بالفراغ وقلوب لا يملؤها سوي الغربه نوافذ تطل علي العدم امل يغيب مع الصباح وبؤس يشرق مع كل شوق للوطن غربه وطن,2018-Ar-00970,False,False,False,False,False,False,False,True,True,False,False
افرح بالقليل واشكر الله عليه ومايزدري نعم الله الا جاحد لانظن ان اهل الكثير اكثر سعاده منك بل انت اسعد منهم ببساطه نفسك وتالق افكارك ومنطقك,2018-Ar-03612,False,False,False,False,True,False,True,False,False,False,True
انت بتخاف تبص ع بنات ليه عشان خايف ع اللي معايا 💜 راجل,2018-Ar-01708,False,False,False,True,False,False,False,False,False,False,True
رامز تحت الارض تربع علي قمه التفاهه صراخ وازعاج بلاتوقف كلمات نابيه الفاظ قذره وترويع سخريه وصلت لمقام الصحابه ما المتعه في الامر,2018-Ar-00420,True,False,True,False,False,False,False,False,False,False,False
انا عندي فوبيا التسوق وكره شديد بغيض مقيت للاسواق,2018-Ar-02282,True,False,True,False,False,False,False,False,False,False,False
واخد الدوري بدري وراايق وغيري تعبان و مضايق 😎 💪 احتفل بالانتصار,2018-Ar-01220,False,False,False,False,True,False,True,False,False,False,False
الموت المفاجئ كتر اووي بشوف كل يوم ولاد وبنات في عز شبابهم بيموتوا فاجئه ربنا يحسن ختماتنا 😰,2018-Ar-04304,False,False,False,True,False,False,False,False,True,False,False
ورغم علمي انه خير ولكني حزين يا الله و وحيد ليس لقله من حولي ولكن لفقدان من يشعر بما اشعر فانا هنا في قاع خوفي وحدي اخبرك اني اثق بك فاحميني,2018-Ar-02938,False,False,False,False,False,False,False,False,True,False,False
عندي زهايمر لاي شي بدي اتذكره بس في مواقف و اشخاص معينين ما بينتسوا ولا بيروحوا من البال سعاده حزن فراق لقاء,2018-Ar-01892,False,False,False,False,False,True,False,False,True,False,False
لعبه البرلمان 👈 متعه 😄,2018-Ar-02888,False,False,False,False,True,False,False,True,False,False,False
كل سنه وكل حبايبي بخير وسعاده😍 ويارب تكون ايام جميله علينا كلنا ونكون الي الله اقرب 😍❤️ رمضااااااااااااااااان كريم 😉💐🌹,2018-Ar-03273,False,False,False,False,True,True,True,False,False,False,False
انا لسه بحبك الفرحه انك,2018-Ar-00521,False,False,False,False,True,True,False,False,False,False,False
ههههههههه عندي فوبيا من الاماكن المرتفعه معليش ارسلي الفطور لبيتنا,2018-Ar-00806,False,False,False,True,True,False,False,False,False,False,False
الي يجيك ويقول المواطن منسي 👊🏻😡 وش منسي منهوقفت علي العلاوه السنويه بنسيانك😠,2018-Ar-02649,True,False,False,False,False,False,False,True,False,False,False
ماشاء الله شغل جميل ونظيف الله يكتب اجرك يا صالح واجر الي معاك تعب اسعد غيرك,2018-Ar-03695,False,False,False,False,True,True,False,False,False,False,True
اخاف ان تمطر الدنيا ولست معي,2018-Ar-02176,False,False,False,True,False,True,False,False,False,False,False
هه والله انك نايم وانا مع اخوي يلحقوا وشايفين انه اخوي ملتحي ماينفع فيهم ذولي الا الحرق ونفتح من وجيهم المرض الله يشلهم,2018-Ar-00433,True,False,True,False,False,False,False,False,False,False,False
انا ف مرحله اللي هو مش عاوزه حد يطمن عليا ولا يقلق لو انا غيبت ولا يحملني ذنب ان انا بارده و مش مهتمه ان هما مهتمين الله يرضي عليكوا سيبوني😂,2018-Ar-00737,False,False,False,False,False,False,False,True,False,False,False
صباحكم مدريديستا 💪 ⚽ فرحان من امبارح والله 😍,2018-Ar-03243,False,False,False,False,True,False,False,False,False,False,False
الهلع والذعر وانهم سمعوا اصواتاً رهيبه تفجر العقول واعتقدوا انهم ذهبوا لعالم اخر بالمختصر يقولون تعرضنا لتعذيب لم نشهده طوال حياتنا,2018-Ar-02624,True,False,False,True,False,False,False,False,False,False,False
هل تشعر بالكتمه او الم خفيف في الصدر او الحلق اثناء الجهد و يذهب عند التوقف عن الجهد بدقائق قد تكون انذار لجلطه القلب لا تتردد في زياره د,2018-Ar-03098,False,False,False,True,False,False,False,False,True,False,False
ضميرك لما يانبك متكرهش نفسك لان ده اكبر دليل علي خوفك من ربنا وان جواك انسان كويس 🙂,2018-Ar-01353,False,False,False,True,False,False,True,True,False,False,True
حقد بخزي من وين كميه الحقد المرعبه علي بعض يشعر بالغضب,2018-Ar-01863,True,False,False,False,False,False,False,False,False,False,False
اقسي شعور يراودك وانت مخذول اننك علي كثر الوجع كنت طيب,2018-Ar-03175,False,False,False,False,False,False,False,False,True,False,False
الحماس كله مدريدي بس القلب شوي شوي يقول بوفون بيستاهل 💙 هلا مدريد,2018-Ar-02576,False,False,False,False,True,True,True,False,False,False,True
راحه القلب بحس شخص 💙 🥀,2018-Ar-00124,False,False,False,False,True,True,False,False,False,False,False
عاوزه فرحه تخلينا نتطنط كدا 💔 😭 انا بقيت بائسه خالص 💔,2018-Ar-00135,False,True,False,False,False,False,True,True,True,False,False
كفي يانفسي عن الوسواس وانكفي وابليس لايدخلك و الشك يحلالي لو اني اعرف صدور الناس وش تخفي ثلثين عمري بتمه عايش لحالي,2018-Ar-01483,False,True,False,False,False,False,True,False,True,False,False
عندي عتاب ودمعتين وملامه وعندي امل انه اذا غاب بيعود,2018-Ar-01757,False,False,False,False,False,False,True,False,True,False,False
توقع كل الاطراف ضد ميسي ولا تستبعد اي شي حتي وان كان باريسي مرعبهم,2018-Ar-00156,False,False,False,False,False,False,False,True,False,False,False
عشت صباح كئيب جدا لدرجه للان عيوني مصدعه طيب خليها حزينه النهايه بس مو للهدرجه,2018-Ar-03386,False,False,False,False,False,False,False,True,True,False,False
مش انسان اللي يعمل كدا مناظر مروعه للاطفال,2018-Ar-00371,True,False,True,False,False,False,False,False,True,False,False
مبحبش حد يستفزني بقي هااااااا 😒👊,2018-Ar-02339,True,False,False,False,False,False,False,False,False,False,False
اضطراب الجهاز الهضمي عند الخوف طبيعي عند الكل يحصل الفوبيا هو الهلع من امر ما,2018-Ar-03884,False,False,False,True,False,False,False,False,False,False,False
بس اللي بقيت بشوفه ده مش غيره دي غيره مع شك مع تخوين مع حاجات كده زفت يعني تدمر اي علاقه ف الدنيا,2018-Ar-00771,True,True,True,False,False,False,False,True,True,False,False
غيظ من فيظ هؤلاء القوم يعيشون حاله انكار فريده من نوعها تصريحاتهم اصبحت مثيره للسخريه حتي علي المستوي الدولي,2018-Ar-03388,True,False,False,False,False,False,False,True,False,False,False
يارب ارحمنا من احساس الفقد تعببت خواطرنا,2018-Ar-03851,False,False,False,False,False,False,False,False,True,False,False
ترفيه تغريبي وزير فشل في القيام بعمله في اقل من ثلاثه شهور لاسلوبه و سولكه مع المواطنين يريد ان يغير اخلاقنا و مجتمعنا المحافظ,2018-Ar-02479,True,False,True,False,False,False,False,False,False,False,False
فرحتي بنجاحي الحمد الله بشرني بنتيجه فرحه قلبي وشفتني دهرا الم الدراسه لحظه وتنتهي لكن اهمالها وتركها الم يستمر مدي الحياه 😍,2018-Ar-03300,False,False,False,False,True,False,False,False,False,False,False
ايه كميه الانشكاح دا مش فاهمه 😂😂,2018-Ar-00607,False,False,False,False,True,False,False,False,False,False,False
والله الواحد خايف بطريقه محصلتش قبل كدا والله مرعوب جداً مش عارف ليه و مستقبلي كلو تقريباً متوقف علي امتحان بكره والله سواء حليت حلو او وحش,2018-Ar-01067,False,False,False,True,False,False,False,False,False,False,False
ساعه استجابه يا رب اعزني ووفقني في ديني وعلمي ومالي يا رب امد لي السعاده والصحه وارزقني زوجه وذريه صالحين بارين ووفره في المال,2018-Ar-03167,False,False,False,False,True,False,True,False,False,False,False
هذا عاشر اعتداء كس خواتهم والله رح نحاربهم يا اما نطالعهم من ارضنا يا اما نموت واحنا عم ندافع عنها,2018-Ar-02058,True,False,False,False,False,False,False,False,False,False,False
ما انتوا يا بقيتوا مستفزين يا انا اللي مش طايقاكوا✋️😠,2018-Ar-02854,True,False,True,False,False,False,False,False,False,False,False
الولد اللي بيضرب الكلب ده في الفيديو انا مش عارفه اشتمه ازاي 😡,2018-Ar-00763,True,False,False,False,False,False,False,False,False,False,False
شبان غاضبون يغلقون طريق الامعري شارع الفدس بمدينه البيره في كلا الاتجاهين احتجاجا علي التخاذل في قضيه الاسري المضربين عم الطعام,2018-Ar-01796,False,False,False,False,False,False,False,False,False,False,False
مو ناقصين رعب تكفين 😱,2018-Ar-03580,True,False,False,True,False,False,False,True,False,False,False
يا تري وين هي الان وماذا تصنع هل تزوجت هل هي معنا في تويتر هل ستتذكرني هل ستعرف انني لا زلت علي ذات الناصيه انفث سجارتي وضجري,2018-Ar-00535,True,True,False,False,False,False,False,True,True,False,False
سبحان الله رضي الوالدين له سحر عجيب,2018-Ar-01324,False,False,False,False,True,True,True,False,False,False,True
زعلان مالي حظ انا مشكلتي طفران ولا تلقين البنات يتطايحون عندي,2018-Ar-00766,True,False,False,False,False,False,False,True,True,False,False
مجروحه بتعشق متشائم متوقع ايه غير بؤس شديد 😶 ☹️,2018-Ar-02124,False,False,False,False,False,False,False,True,True,False,False
مشجع هلالي غاضب في زمن العجب والعجاب وزمن الغرائب وزمن طرائف كره القدم يبقي ياسر القحطاني المعطوب ويرحل ناصر الشمراني هداف الهلال اسيويا,2018-Ar-00881,True,False,True,False,False,False,False,True,False,False,False
داري دموعك مش مستهله تبكي لو كل الناس هتمشي جواك واتر هيفضل يحكي ويشكي 🙁,2018-Ar-04257,True,False,False,False,False,True,True,False,True,False,False
الذ شعور بالعالم لما يجيك شخص تعابير وجهه مليئه بالحماس والتشويق ويرسل ايحاءات واشارات لاستدراجك لسؤاله شصار وما تساله,2018-Ar-02067,False,False,False,False,True,False,False,False,False,False,False
قرب العيد ومعاي اصحاب يشبهون نعيم الجنه كل عام وانتي معاي وكل عام وانتي فرحتي❤️,2018-Ar-01031,False,False,False,False,True,True,True,False,False,False,False
ان شاء الله تكون كل ايامك سعاده و فرح ♥️,2018-Ar-01426,False,False,False,False,True,True,True,False,False,False,False
السعاده مش طموح دي حاله او اُسلوب حياه ولحظات بنعيشها,2018-Ar-02452,False,False,False,False,True,False,True,False,False,False,False
و الله وجعيني اليوفي الزح مش هكي,2018-Ar-04086,False,False,False,False,False,False,False,False,True,False,False
والله شايله هم الكابه وضيقه الصدر من الحين كلها ثلاث ايام العيد وبعدها مدري وش يصير النفسيه تقلب,2018-Ar-02524,False,False,False,False,False,False,False,True,True,False,False
مستعد اخد حزنك وتعبك وكل شي يضايق قلبك مقابل اني اشوف فرحتك وابتسامتك اللي احبها 😢,2018-Ar-00821,False,True,False,False,True,True,False,False,False,False,False
يعني ايه حكم العساكر امبارح تيران وصنافير وانهارده الوراق وبكره هيجي الدور علي بيتك قوم اصرخ ثور✊ كفايه خوف 😒 كفايه سكوت 😡,2018-Ar-01132,True,False,True,False,False,False,False,False,False,False,False
كل سنه و كل الفريندس اللي عندي طيبين سوااء اعرفك اوو معرفكش وعيد سعيد عليكم وعليناا ان شااء الله 😍 👐 فرحهه ليلهه العيد 😘,2018-Ar-04011,False,False,False,False,True,True,True,False,False,False,False
تلعب علي الحبلين وتقول مظلوم هذي نهايه دربك اللي مشيته 💙,2018-Ar-03941,True,False,True,False,False,False,False,True,False,False,False
ياخي تويتر سار يجيب الهم كله مشاكل و سب والبنات يرمون عالشباب والعكس كرهت امه اقسم بالله,2018-Ar-01121,True,False,True,False,False,False,False,True,True,False,False
اسف جدا علي كبريائي وتعجرف غروري اسف علي لساني وحده كلماتي علي غضبي المفاجئ,2018-Ar-00516,False,False,False,True,False,False,False,True,True,False,False
كل ما تبئي طيب وغلبان وبتخاف علي مشاعر الناس كل الناس دول حيدوك علي افاك,2018-Ar-03155,True,True,True,False,False,False,False,True,True,False,False
اسامح نفسي فانا اعتبر ذاك قبح وتجرد من الانسانيه اطلقوا علي كل المسميات غاضبه حانقه منفعله لا يهمني بمجرد حديثي لاي امر مهم يخاف الكثير,2018-Ar-01620,True,False,False,False,False,False,False,False,False,False,False
هذا شخص مافيه مثله اثنين اتوقع جمال حنيه رومنسيه وش احكي وش اخلي💔💔💔,2018-Ar-04012,False,False,False,False,True,True,True,False,False,False,False
كنت اكتر انسانه بتخاف بس صارلي كم سنه كتير جريئه حتي بحضر افلام رعب لحالي و عادي🤷 🏼 ‍♀️,2018-Ar-02184,False,True,False,False,False,False,False,False,False,False,True
شوضعه ذا يخوف 😧,2018-Ar-01978,False,False,False,True,False,False,False,False,False,False,False
دعوه لولي العهد محمد بن سلمان انا متفائل انه راح يقود المملكه ل مستقبل مشرق باذن الله كان الله معك في اي خطوه وقرار تتخذه,2018-Ar-02257,False,False,False,False,False,True,True,False,False,False,False
لن انسي ارتجاف شفتاي عند تقبيل جبينك البارد نظرتي الاخيره لك و بكاء قلبي المستمر جمعني الله بك في جنته يارب اختي فقيده قلبيارويالحمدان 😔 💗,2018-Ar-00704,False,False,False,False,False,True,False,False,True,False,False
فرحتي بنجاحي مت بكئ اول ماشفت النتيجه نزلت ع ركعبي واصارخ ماضاع تعبي ماضاع تعبي واهلي شفيها ميته بكي ويدفوني اول ماشافوهم,2018-Ar-02871,False,False,False,False,True,False,False,False,False,False,False
ضعيفه انا قدام تعب جدتي ودموعها والله ضعيفه وجدا,2018-Ar-03937,False,False,False,False,False,False,False,False,True,False,False
اكره شي لمن تكون لوحدك و فجاه عينك تدمع من غير اي سابق انذار او سبب تكذب علي نفسك فيه 💦 👁,2018-Ar-02242,True,False,False,False,False,False,False,False,True,False,False
حسبي الله ونعم الوكيل ليش التضييق علي طالب العلم واللي عنده طموح ليش تمنعونه بسبب ظروف منعته من الانتظام لا لايقاف الانتساب والتعليم عن بعد,2018-Ar-04037,True,False,False,False,False,False,False,False,False,False,False
هههههههههههه الله يسعدك ام حمود ضحكت من قلب صباحك سعاده ي الغلا,2018-Ar-03682,False,False,False,False,True,True,True,False,False,False,False
الا ايها الليل الطويل الا انجل بصبح وما الاصباح منك بامثل ياس,2018-Ar-03962,False,False,False,False,False,False,False,True,True,False,False
حمدالله ع راحه البال الي قع اعيشها هالفتره❤️ 💕,2018-Ar-04236,False,False,False,False,True,True,True,False,False,False,False
طيب تجاربهم المرعبه هذه ما طلعت شي للعلم الحديث,2018-Ar-00752,True,False,True,True,False,False,False,True,False,True,False
احمي عائلتي يا الله من حزن يسكن اعينهم و من خبر يقطع طريق سعادتهم و من مرض ينزع صحتهم و من هموم الحياه و اوجاعها,2018-Ar-03315,False,False,False,True,False,True,True,False,False,False,False
ربنا يسعدكم ويهدي سركم ويا سيدي ايوه قول عشان ندعيلكم ونبتهج قليلا بحكايات حلوه كدا,2018-Ar-02353,False,False,False,False,True,True,True,False,False,False,False
اتمني من كل الناس اما اموت محدش يجي الجنازه اصل بحب امشي لوحدي هستيريا عاقل,2018-Ar-00666,False,False,False,False,False,False,False,True,True,False,False
شف المحنه الي بتجي تحت هالمقطع👎👎,2018-Ar-02365,False,False,True,False,False,False,False,False,True,False,False
ضحكتج هذي تقول انطرني خل اروح انا بالاول بعدين اشوف موضوعك,2018-Ar-03323,False,False,False,False,False,False,False,True,False,False,False
ياحزني اللي ممتليئ وسط صدري🖤 اذا العمر هذا اوله وش اخيره حزني انيق,2018-Ar-01057,False,False,False,False,False,False,False,False,True,False,False
معرفش الخارجيه ساكته علي امه ليه المفروض توجيه انذار ليه وعندما يتكرر طرده وبناقص,2018-Ar-01109,True,False,False,False,False,False,False,False,False,False,False
انت خليك اضحكي علي نفسك وكذبي علي الي حولك وكملي في تصرفاتك الجبانه ولفي ودوري هنا وهناك ندمان اني عرفت واحده كده في يوم,2018-Ar-03542,True,False,True,False,False,False,False,False,True,False,False
شنو بتلبس بلعيد اللي تروح المشغل تحط ميك اب ف يوم العيد نعم خير 🙁 يعني زود عالعالم مانامو حالفه تخوفينهم ترا عيد مو حفله تنكريه 🙁,2018-Ar-02948,True,False,True,False,False,False,False,False,False,False,False
ان تستيقظ بعد ليل طويل من البكاء علي صوت امك تخبرك بان رحله العمره بعد غد بدون سابق انذار و ان لا تشغلي بالك بالقدوم لرؤيتي شعور خرافي 😢 😢,2018-Ar-00744,False,False,False,False,True,False,False,False,True,True,False
مش كلهم والله اولهم اخويا وناس صحابه اللجان بتعتهم وحشه وده اللي يغيظ ناس تتعب وناس تغش 😂 ✋,2018-Ar-03092,True,False,False,False,False,False,False,False,False,False,False
غدر بالخليج ليه من يدعم بشار بالسلاح ويستقبل الحوثيين في بلده غير السيسي الي مسلط اعلامه يشتم بلدك وملكك يا واطي ي جبان,2018-Ar-03483,True,False,False,False,False,False,False,False,False,False,False
تمثيييييل واضح شف الدقيقه وجه البنت تبع لجنه التحكيم مكشر غضبان من قبل ما يقول لها كشري اغضبي,2018-Ar-04166,True,False,True,False,False,False,False,True,False,False,False
مع هالمساء فرحه سعاده بسمه عافيه يجعلها ربنا عني وعنكم ما تغيب ✍ 🏻,2018-Ar-02962,False,False,False,False,True,True,True,False,False,False,False
من الطبيعي انه يكون في ارتباك او خوف لدرجه الهلع في نبره صوت المعزبه بمثل هالموقف لكنه مفقود بهالمقطع,2018-Ar-02915,True,False,False,True,False,False,False,False,False,True,False
انت انسان تعرضت لواحد منسم ضروري ترد عليه الحمد لله و الشكر الاشكال هذي من البشر لا يرد عليها باي,2018-Ar-02499,True,False,True,False,False,False,True,False,False,False,False
لا شيء اجمل من غسل الحزن بابتسامه واطفاء الضيق بالاستغفار ابتسم ليس بالضروره فرحا وانما ثقه وتفاؤل بان الله لن يخيب ظنك 🌺 صباح التفاؤل,2018-Ar-03807,False,False,False,False,True,True,True,False,False,False,False
بحه صوتك تمليني رضا,2018-Ar-00394,False,False,False,False,True,True,True,False,False,False,False
